school,overallScore
bloomtech,5.0
bloomtech,4.7
bloomtech,4.7
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,4.3
bloomtech,3.7
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,5.0
bloomtech,4.3
bloomtech,3.7
bloomtech,5.0
